Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
145	Madhya Pradesh - BASODA	NISHANK KUMAR JAIN	Indian National Congress	63294	2	10226
145	Madhya Pradesh - BASODA	RAVINDRA SINGH RAGHUWANSHI	Sapaks Party	2529	3	
145	Madhya Pradesh - BASODA	CHETAN KUMAR AHIRWAR	Bahujan Samaj Party	1690	4	
145	Madhya Pradesh - BASODA	None of the Above	None of the Above	1220	5	
145	Madhya Pradesh - BASODA	MASHKUR ALI	Independent	1003	6	
145	Madhya Pradesh - BASODA	MAHARAJ SINGH	Bahujan Sangharshh Dal	803	7	
145	Madhya Pradesh - BASODA	NEERAJ SAHU	Independent	751	8	
145	Madhya Pradesh - BASODA	RAJENDRA TIWARI	Aam Aadmi Party	398	9	
145	Madhya Pradesh - BASODA	HIMMAT SINGH KUSHWAH	Rashtriya Lok Samta Party	318	10	
145	Madhya Pradesh - BASODA	ROSHAN	Apna Dal (Soneylal)	263	11	
145	Madhya Pradesh - BASODA	DEVENDRA SINGH	Independent	257	12	
145	Madhya Pradesh - BASODA	MAHESH KUMAR RAJORIYA	Bhartiya Panchyat Party	185	13	
146	Madhya Pradesh - KURWAI (SC)	HARI SINGH SAPRE	Bharatiya Janata Party	80264	1	16695
146	Madhya Pradesh - KURWAI (SC)	SUBHASH BOHAT ADVOCATE	Indian National Congress	63569	2	16695
146	Madhya Pradesh - KURWAI (SC)	AD. EMRAT LAL AHIRWAR	Bahujan Samaj Party	5212	3	
146	Madhya Pradesh - KURWAI (SC)	KHILAN SINGH JATAV	Sapaks Party	1309	4	
146	Madhya Pradesh - KURWAI (SC)	None of the Above	None of the Above	1308	5	
146	Madhya Pradesh - KURWAI (SC)	RAMCHARAN AHIRWAR	Aam Aadmi Party	1044	6	
146	Madhya Pradesh - KURWAI (SC)	UMAKAR	Independent	666	7	
146	Madhya Pradesh - KURWAI (SC)	BABU LAL PANTHI	Vishva SHakti Party	395	8	
146	Madhya Pradesh - KURWAI (SC)	MANSINGH AHIRWAR	Bahujan Sangharshh Dal	395	9	
147	Madhya Pradesh - SIRONJ	UMAKANT SHARMA	Bharatiya Janata Party	83617	1	34734
147	Madhya Pradesh - SIRONJ	MASARRAT SHAHID	Indian National Congress	48883	2	34734
147	Madhya Pradesh - SIRONJ	ISEM SINGH MORYE	Bahujan Samaj Party	11408	3	
147	Madhya Pradesh - SIRONJ	HIMMAT SINGH	Independent	1735	4	
147	Madhya Pradesh - SIRONJ	None of the Above	None of the Above	1224	5	
147	Madhya Pradesh - SIRONJ	SHISHU PAL YADAV	Independent	1101	6	
147	Madhya Pradesh - SIRONJ	KANCHEDILAL	Rashtriya Lok Samta Party	967	7	
147	Madhya Pradesh - SIRONJ	HARIOUM SINGH KUSHAWAHA	Mahanwadi Party	518	8	
147	Madhya Pradesh - SIRONJ	RAJKUMARI KUSHWAH	Independent	478	9	
147	Madhya Pradesh - SIRONJ	DHANNALAL AHIRWAR	Independent	439	10	
147	Madhya Pradesh - SIRONJ	MANOJ BHARGAVA	Sapaks Party	426	11	
147	Madhya Pradesh - SIRONJ	CHAINSINGH SAHU	Shiv Sena	305	12	
147	Madhya Pradesh - SIRONJ	KASHEERAM	Independent	269	13	
147	Madhya Pradesh - SIRONJ	RAJJAN SINGH YADAV	All India Democratic Party	240	14	
147	Madhya Pradesh - SIRONJ	UDHAM SINGH	Independent	217	15	
147	Madhya Pradesh - SIRONJ	JASMAN SINGH YADAV	Bhartiya Panchyat Party	195	16	
148	Madhya Pradesh - SHAMSHABAD	RAJSHRI - RUDRA PRATAP SINGH.	Bharatiya Janata Party	62607	1	7340
148	Madhya Pradesh - SHAMSHABAD	JYOTSNA YADAV	Indian National Congress	55267	2	7340
