Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
144	Karnataka - Srinivaspur	K.SRINIVASAGOWDA	Independent	329	8	
144	Karnataka - Srinivaspur	SATHYA ARUNDATHI	Republican Sena	145	9	
144	Karnataka - Srinivaspur	RAMESHBABU	Independent	134	10	
144	Karnataka - Srinivaspur	A V RAMESH KUMAR	Independent	106	11	
144	Karnataka - Srinivaspur	SANDEEP M.G	All India Mahila Empowerment Party	97	12	
144	Karnataka - Srinivaspur	S RAMESHKUMAR	Independent	96	13	
145	Karnataka - Mulbagal	H.NAGESH	Independent	74213	1	6715
145	Karnataka - Mulbagal	SAMRUDDHI MANJUNATH	Janata Dal (Secular)	67498	2	6715
145	Karnataka - Mulbagal	AMARESH	Bharatiya Janata Party	8411	3	
145	Karnataka - Mulbagal	V.MARAPPA	Independent	1009	4	
145	Karnataka - Mulbagal	K.NAGARAJU	Independent	1001	5	
145	Karnataka - Mulbagal	P.NATARAJA	Independent	889	6	
145	Karnataka - Mulbagal	T.M.NARAYANASWAMY	Independent	757	7	
145	Karnataka - Mulbagal	M.K.CHANDRAKALA	All India Mahila Empowerment Party	695	8	
145	Karnataka - Mulbagal	N.MANJUNATHA	Independent	667	9	
145	Karnataka - Mulbagal	None of the Above	None of the Above	646	10	
145	Karnataka - Mulbagal	G.C.RAMAPPA	Independent	585	11	
145	Karnataka - Mulbagal	BYRAPPA	Independent	556	12	
145	Karnataka - Mulbagal	M.NARAYANAPPA	Independent	554	13	
145	Karnataka - Mulbagal	K.H.VENKATARAMA	Independent	516	14	
145	Karnataka - Mulbagal	VENKATARAMAPPA	Independent	502	15	
145	Karnataka - Mulbagal	M.ARAVINDA	Independent	496	16	
145	Karnataka - Mulbagal	KEELUHOLALI SATHISH	Independent	484	17	
145	Karnataka - Mulbagal	T.R.SHEKAR	Independent	384	18	
145	Karnataka - Mulbagal	V.RAVIKUMAR	Ambedkar Samaj Party	378	19	
145	Karnataka - Mulbagal	T.V.BALAKRISHNA	Independent	367	20	
145	Karnataka - Mulbagal	D.VENKATARAVANAPPA	Independent	306	21	
145	Karnataka - Mulbagal	T.R.MANJUNATHA	Independent	304	22	
145	Karnataka - Mulbagal	VENKATARAVANAPPA.G	Independent	303	23	
145	Karnataka - Mulbagal	V.ADINARAYANA	Independent	295	24	
145	Karnataka - Mulbagal	M.AMARANATHA	Independent	291	25	
145	Karnataka - Mulbagal	A.RAJESH	Independent	287	26	
145	Karnataka - Mulbagal	V.SRINIVASA	Independent	237	27	
145	Karnataka - Mulbagal	G.SRINIVAS(MECHANIC)	Independent	223	28	
145	Karnataka - Mulbagal	S.MANJUNATHA	Independent	203	29	
145	Karnataka - Mulbagal	P.RAMACHANDRAPPA	Independent	197	30	
145	Karnataka - Mulbagal	K.V.RAJENDRA	Independent	188	31	
145	Karnataka - Mulbagal	V.CHANDRAPPA	Independent	186	32	
145	Karnataka - Mulbagal	C.V.GOPAL	Independent	129	33	
145	Karnataka - Mulbagal	R.SRIDHAR	Independent	117	34	
145	Karnataka - Mulbagal	V.LAKSHMINARAYANA	Independent	115	35	
145	Karnataka - Mulbagal	P.VENKATESHAPPA	Independent	104	36	
145	Karnataka - Mulbagal	SUBRAMANI	Independent	104	37	
145	Karnataka - Mulbagal	HARENDRA V	Independent	102	38	
145	Karnataka - Mulbagal	SURESHA N	Independent	101	39	
145	Karnataka - Mulbagal	SARALA.M	Independent	90	40	
146	Karnataka - Kolar gold field	ROOPAKALA.M	Indian National Congress	71151	1	40827
146	Karnataka - Kolar gold field	ASHWINI SAMPANGI	Bharatiya Janata Party	30324	2	40827
146	Karnataka - Kolar gold field	S.RAJENDRAN	Republican Party of India	20393	3	
146	Karnataka - Kolar gold field	M.BACKTHAVACHALAM	Janata Dal (Secular)	8976	4	
146	Karnataka - Kolar gold field	None of the Above	None of the Above	1750	5	
146	Karnataka - Kolar gold field	THANGARAJ.P	Communist Party of India (Marxist)	1746	6	
146	Karnataka - Kolar gold field	V.MUNISWAMY	Karnataka Pragnyavantha Janatha Party	1259	7	
146	Karnataka - Kolar gold field	ANBU.M	All India Anna Dravida Munnetra Kazhagam	1024	8	
146	Karnataka - Kolar gold field	V.RAJAPPA	All India Mahila Empowerment Party	702	9	
146	Karnataka - Kolar gold field	VENKATESH BABU R	Independent	546	10	
146	Karnataka - Kolar gold field	C.N.ARUN PRASAD	Namma Congress	416	11	
146	Karnataka - Kolar gold field	S.SIVALINGAM	Bharatiya Republican Paksha	320	12	
146	Karnataka - Kolar gold field	KULASEGAR.M	Independent	240	13	
146	Karnataka - Kolar gold field	S.MUNIYAPPA	Independent	233	14	
146	Karnataka - Kolar gold field	G.LALITHA	Independent	230	15	
146	Karnataka - Kolar gold field	MURUGESH.C	Republican Sena	134	16	
146	Karnataka - Kolar gold field	J.D.ELANGOVAN	Independent	125	17	
147	Karnataka - Bangarapet	S.N.NARAYANASWAMY K.M	Indian National Congress	70871	1	21571
147	Karnataka - Bangarapet	M.MALLESH BABU	Janata Dal (Secular)	49300	2	21571
147	Karnataka - Bangarapet	VENKATAMUNIYAPPA B.P.	Bharatiya Janata Party	33555	3	
147	Karnataka - Bangarapet	None of the Above	None of the Above	1127	4	
147	Karnataka - Bangarapet	G.CHIKKANARAYANA	Republican Sena	404	5	
147	Karnataka - Bangarapet	C.VENKATESHAPPA	Independent	354	6	
147	Karnataka - Bangarapet	K.M RAMAKRISHNAPPA	Independent	313	7	
147	Karnataka - Bangarapet	SRINIVASA	All India Mahila Empowerment Party	312	8	
147	Karnataka - Bangarapet	M.NARAYANASWAMY	Independent	299	9	
147	Karnataka - Bangarapet	VENKATESH	Independent	169	10	
147	Karnataka - Bangarapet	R.RAJENDRA	Independent	150	11	
148	Karnataka - Kolar	K.SRINIVASA GOWDA	Janata Dal (Secular)	82788	1	44251
148	Karnataka - Kolar	SYED ZAMEER PASHA	Indian National Congress	38537	2	44251
148	Karnataka - Kolar	R VARTHUR PRAKASH	Namma Congress	35544	3	
148	Karnataka - Kolar	R.VENKATACHALAPATHI (OM SHAKTHI CHALAPATHI)	Bharatiya Janata Party	12458	4	
148	Karnataka - Kolar	GOWRAMMA	Independent	2085	5	
148	Karnataka - Kolar	SRINIVASA	Independent	1266	6	
148	Karnataka - Kolar	None of the Above	None of the Above	1195	7	
148	Karnataka - Kolar	SRINIVAS GOWDA	Independent	559	8	
148	Karnataka - Kolar	K.SRINIVASA GOWDA	Independent	530	9	
148	Karnataka - Kolar	A.ANANDA KUMAR	Rashtriya Manav Vikas Party	516	10	
148	Karnataka - Kolar	N.PRAKASHA	Independent	460	11	
148	Karnataka - Kolar	DR. M. VENKATA SWAMY	Republican Party of India (A)	435	12	
148	Karnataka - Kolar	M.RAVI	Independent	409	13	
148	Karnataka - Kolar	KADAHALLI .R.SHASHIKUMAR	Independent	372	14	
148	Karnataka - Kolar	AMJAD PASHA.N.	Independent	371	15	
148	Karnataka - Kolar	MANJULA	Independent	323	16	
148	Karnataka - Kolar	TANVEER AHMED	All India Mahila Empowerment Party	311	17	
148	Karnataka - Kolar	SREERAMA	Independent	293	18	
148	Karnataka - Kolar	K.R.S. SUDHAKAR GOWDA.R	Janata Dal (United)	202	19	
148	Karnataka - Kolar	PRAKASH	Independent	176	20	
148	Karnataka - Kolar	AMJAD PASHA	Independent	146	21	
148	Karnataka - Kolar	B.ANANDA REDDY	Independent	126	22	
149	Karnataka - Malur	K.Y. NANJEGOWDA	Indian National Congress	75677	1	17915
149	Karnataka - Malur	K.S.MANJUNATH GOWDA	Janata Dal (Secular)	57762	2	17915
149	Karnataka - Malur	ES.EN.KRISSHNAIAH SETTY MALUR	Bharatiya Janata Party	23889	3	
149	Karnataka - Malur	K.GOPALAPPA	Indian New Congress Party	1291	4	
149	Karnataka - Malur	None of the Above	None of the Above	696	5	
149	Karnataka - Malur	AMARANATHA.K	Akhil Bharat Hindu Mahasabha	454	6	
149	Karnataka - Malur	B.M.MANJUNATHA	Independent	439	7	
149	Karnataka - Malur	RAVIKUMAR (M.G.R)	Ambedkarite Party of India	232	8	
149	Karnataka - Malur	SRINIVASA.N	Independent	232	9	
149	Karnataka - Malur	MANJUNATHA	Independent	229	10	
149	Karnataka - Malur	N.DEVANANDABABU	Independent	207	11	
149	Karnataka - Malur	H.M.KRISHNAIAH SHETTY	Independent	149	12	
149	Karnataka - Malur	C. THAMMAPPA	Samajwadi Party	105	13	
150	Karnataka - Yelahanka	S.R.VISHWANATH	Bharatiya Janata Party	120110	1	42503
150	Karnataka - Yelahanka	A M HANUMANTHEGOWDA	Janata Dal (Secular)	77607	2	42503
150	Karnataka - Yelahanka	M N GOPALAKRISHNA	Indian National Congress	41449	3	
150	Karnataka - Yelahanka	None of the Above	None of the Above	2051	4	
150	Karnataka - Yelahanka	H MARAPPA	Praja Parivartan Party	914	5	
150	Karnataka - Yelahanka	HANUMANTHEGOWDA H A	Independent	547	6	
150	Karnataka - Yelahanka	UMESH B	Rashtriya Manav Vikas Party	463	7	
150	Karnataka - Yelahanka	KRISHNA MURTHY L S	Independent	416	8	
150	Karnataka - Yelahanka	DR.K.S.SWAMY	Independent	393	9	
150	Karnataka - Yelahanka	SYED NADEEM S	All India Mahila Empowerment Party	342	10	
150	Karnataka - Yelahanka	NARAYANASWAMY M	Independent	264	11	
150	Karnataka - Yelahanka	N.RAMAKRISHNAPPA	Karnataka Jantha Paksha	227	12	
150	Karnataka - Yelahanka	H K GOPALA KRISHNA	Independent	215	13	
150	Karnataka - Yelahanka	SYED NIJAM @ NIZAMUDDIN SHAH KHADRI	Federal Congress of India	137	14	
151	Karnataka - K.R.Pura	B.A.BASAVARAJA	Indian National Congress	135404	1	32729
151	Karnataka - K.R.Pura	N.S.NANDIESHA REDDY	Bharatiya Janata Party	102675	2	32729
151	Karnataka - K.R.Pura	D.A.GOPALA	Janata Dal (Secular)	6578	3	
151	Karnataka - K.R.Pura	None of the Above	None of the Above	2464	4	
151	Karnataka - K.R.Pura	GOPALA GOWDA H N	Communist Party of India (Marxist)	1108	5	
151	Karnataka - K.R.Pura	PVKN LINGARAJ URS	Aam Aadmi Party	1103	6	
151	Karnataka - K.R.Pura	RAJAKUMAR.K.T	Independent	791	7	
151	Karnataka - K.R.Pura	VENKATESASETTY	Independent	546	8	
151	Karnataka - K.R.Pura	P P APPANNA	Communist Party of India (Marxist-Leninist) (Liberation)	535	9	
151	Karnataka - K.R.Pura	S VENKATESH	Independent	398	10	
151	Karnataka - K.R.Pura	K MANJUNATH	Independent	389	11	
151	Karnataka - K.R.Pura	LAKSHMI RAMAIAH SHETTY	Bhaarateeya Janashakthi Congress	336	12	
151	Karnataka - K.R.Pura	B.S.NARENDRABABU	Independent	302	13	
151	Karnataka - K.R.Pura	SYED TASEEN	All India Mahila Empowerment Party	196	14	
151	Karnataka - K.R.Pura	S GEETHA	Republican Sena	191	15	
151	Karnataka - K.R.Pura	H P MANJUNATHA REDDY	Independent	183	16	
151	Karnataka - K.R.Pura	PARVATHAMMA	Independent	180	17	
151	Karnataka - K.R.Pura	SYED AFZAL HUSSAIN	Independent	147	18	
151	Karnataka - K.R.Pura	PRAKASH M	Independent	134	19	
151	Karnataka - K.R.Pura	RAMAKRISHNA L	Rashtriya Manav Vikas Party	127	20	
151	Karnataka - K.R.Pura	DASHARATHA RANAPPA TEGNOOR	Independent	115	21	
151	Karnataka - K.R.Pura	ERUDIARAJ.J	Independent	92	22	
152	Karnataka - Byatarayanapura	KRISHNA BYREGOWDA	Indian National Congress	114964	1	5671
152	Karnataka - Byatarayanapura	A RAVI	Bharatiya Janata Party	109293	2	5671
152	Karnataka - Byatarayanapura	CHANDRA T G	Janata Dal (Secular)	22490	3	
152	Karnataka - Byatarayanapura	None of the Above	None of the Above	2154	4	
152	Karnataka - Byatarayanapura	M RAMESH	Independent	860	5	
152	Karnataka - Byatarayanapura	K RAMESH	Independent	688	6	
152	Karnataka - Byatarayanapura	EZAZ PASHA	Ambedkar National Congress	556	7	
152	Karnataka - Byatarayanapura	RAVI PADASALAGI	Independent	554	8	
152	Karnataka - Byatarayanapura	D RAVIKUMAR	Independent	339	9	
152	Karnataka - Byatarayanapura	SHAIK WASIM AHMED	Bhaarateeya Janashakthi Congress	304	10	
152	Karnataka - Byatarayanapura	JEELANI FATHIMA	All India Mahila Empowerment Party	290	11	
152	Karnataka - Byatarayanapura	BASAVARAJ MADIVALAR	Independent	236	12	
152	Karnataka - Byatarayanapura	J MAHENDRANATHAN	Independent	206	13	
152	Karnataka - Byatarayanapura	NARENDRA KUMAR	Independent	172	14	
152	Karnataka - Byatarayanapura	SHESHAGIRI K	Republican Sena	136	15	
152	Karnataka - Byatarayanapura	RAMESHA R	Rashtriya Manav Vikas Party	111	16	
152	Karnataka - Byatarayanapura	T S PRATHAP KUMAR	Independent	102	17	
152	Karnataka - Byatarayanapura	NAZIR AHMED	Independent	98	18	
152	Karnataka - Byatarayanapura	SAYED SUHEL BASHA	Dr. Ambedkar People's Party	80	19	
152	Karnataka - Byatarayanapura	ABDUL KHADEER	Independent	76	20	
153	Karnataka - Yeshvanthapura	S.T SOMASHEKHAR	Indian National Congress	115273	1	10711
153	Karnataka - Yeshvanthapura	T N JAVARAYI GOWDA	Janata Dal (Secular)	104562	2	10711
153	Karnataka - Yeshvanthapura	JAGGESH	Bharatiya Janata Party	59308	3	
153	Karnataka - Yeshvanthapura	None of the Above	None of the Above	1453	4	
153	Karnataka - Yeshvanthapura	SHASHIDHAR C	Independent	1124	5	
153	Karnataka - Yeshvanthapura	SHAMBULINGE GOWDA	Independent	1082	6	
153	Karnataka - Yeshvanthapura	ASHOK B	Rashtriya Manav Vikas Party	829	7	
153	Karnataka - Yeshvanthapura	VENUGOPAL M N	Independent	609	8	
153	Karnataka - Yeshvanthapura	K M MAHADEVA	Independent	502	9	
153	Karnataka - Yeshvanthapura	BEERESH. N	Independent	411	10	
153	Karnataka - Yeshvanthapura	NAGARAJU C R	Independent	396	11	
153	Karnataka - Yeshvanthapura	NIRMALA M	Communist Party of India (Marxist-Leninist) (Liberation)	302	12	
153	Karnataka - Yeshvanthapura	SEETARAMU G V	Independent	220	13	
153	Karnataka - Yeshvanthapura	NAGARATHNA	Independent	214	14	
153	Karnataka - Yeshvanthapura	B R PRAVEEN KUMAR	Karnataka Pragnyavantha Janatha Party	177	15	
153	Karnataka - Yeshvanthapura	CHAITHANYA T S	Independent	142	16	
153	Karnataka - Yeshvanthapura	M U VENKATESHAIAH	Shivsena	141	17	
153	Karnataka - Yeshvanthapura	BHAGYAMMA	Republican Sena	134	18	
153	Karnataka - Yeshvanthapura	SARASHWATHI	Rani Chennamma Party	119	19	
153	Karnataka - Yeshvanthapura	H GOPALAKRISHNA RAO	Independent	113	20	
153	Karnataka - Yeshvanthapura	MURALI H	Bharatiya Prajagala Kalyana Paksha	94	21	
155	Karnataka - Dasarahalli	R.MANJUNATHA	Janata Dal (Secular)	94044	1	10675
155	Karnataka - Dasarahalli	S MUNIRAJU	Bharatiya Janata Party	83369	2	10675
155	Karnataka - Dasarahalli	P.N.KRISHNAMURTHY	Indian National Congress	31711	3	
155	Karnataka - Dasarahalli	None of the Above	None of the Above	2011	4	
155	Karnataka - Dasarahalli	N.PRATHAP SIMHA	Communist Party of India (Marxist)	1674	5	
155	Karnataka - Dasarahalli	LOKESH GOWDA. V	Independent	809	6	
155	Karnataka - Dasarahalli	DOMINIC SAVIO G	Kannada Paksha	473	7	
155	Karnataka - Dasarahalli	DHANANJAYA . L . GOWDA	Karnataka Pragnyavantha Janatha Party	462	8	
155	Karnataka - Dasarahalli	SHAMBHULINGE GOWDA (GANDHI VADI)	Independent	308	9	
155	Karnataka - Dasarahalli	MANJUNATH B.R	Independent	238	10	
155	Karnataka - Dasarahalli	M RAJANNA	Independent	228	11	
155	Karnataka - Dasarahalli	SARAVANA . V	Independent	214	12	
155	Karnataka - Dasarahalli	ASHWINI.C	Independent	213	13	
155	Karnataka - Dasarahalli	DR. N. NITHYANANDA	Janata Dal (United)	193	14	
155	Karnataka - Dasarahalli	KIRAN. C. H	Independent	178	15	
155	Karnataka - Dasarahalli	NAGARAJU	Independent	160	16	
156	Karnataka - Mahalakshmi Layout	K. GOPALAIAH	Janata Dal (Secular)	88218	1	41100
156	Karnataka - Mahalakshmi Layout	N.L. NARENDRA BABU	Bharatiya Janata Party	47118	2	41100
156	Karnataka - Mahalakshmi Layout	MANJUNATHA H.S	Indian National Congress	20496	3	
156	Karnataka - Mahalakshmi Layout	None of the Above	None of the Above	1739	4	
156	Karnataka - Mahalakshmi Layout	RAJA. A	Independent	497	5	
156	Karnataka - Mahalakshmi Layout	N. GIRISH GOWDA	Nationalist Congress Party	482	6	
156	Karnataka - Mahalakshmi Layout	PADMA. H	Janata Dal (United)	260	7	
156	Karnataka - Mahalakshmi Layout	ASWATHA	Rashtriya Manav Vikas Party	219	8	
156	Karnataka - Mahalakshmi Layout	GOVINDARAJU T	All India Mahila Empowerment Party	217	9	
156	Karnataka - Mahalakshmi Layout	M. SHAKUNTHALA	All India Janaraksha Party	207	10	
156	Karnataka - Mahalakshmi Layout	MANOHAR H. AYYANNAVAR	Independent	171	11	
156	Karnataka - Mahalakshmi Layout	V. PASANNA KUMAR	Independent	133	12	
156	Karnataka - Mahalakshmi Layout	SUNIL KUMAR. V	Kannada Paksha	123	13	
157	Karnataka - Malleshwaram	DR. ASHWATH NARAYAN.C.N.	Bharatiya Janata Party	83130	1	54000
157	Karnataka - Malleshwaram	KENGAL SHREEPADHARENU	Indian National Congress	29130	2	54000
157	Karnataka - Malleshwaram	MADHUSUDHAN N	Janata Dal (Secular)	7884	3	
157	Karnataka - Malleshwaram	None of the Above	None of the Above	2157	4	
157	Karnataka - Malleshwaram	SUBRAMANYA SHARMA GOURAVARAM	All India Mahila Empowerment Party	273	5	
157	Karnataka - Malleshwaram	N RAJANNA	Independent	185	6	
157	Karnataka - Malleshwaram	ADITYA .R .A	Independent	158	7	
157	Karnataka - Malleshwaram	R VENKATESH	Jai Bharath Jena Sena Party	157	8	
157	Karnataka - Malleshwaram	ANAND M.B.	Kannada Paksha	126	9	
157	Karnataka - Malleshwaram	KRISHNAIAH	Rashtriya Manav Vikas Party	106	10	
157	Karnataka - Malleshwaram	MANDAGERE RAMAKUMAR	Karunaadu Party	95	11	
157	Karnataka - Malleshwaram	MALLIKARJUN L S	Jana Samanyara Party (Karnataka)	91	12	
157	Karnataka - Malleshwaram	PRAKASH K R	Independent	88	13	
157	Karnataka - Malleshwaram	P R PRADEEP	Independent	85	14	
158	Karnataka - Hebbal	SURESH B S	Indian National Congress	74453	1	21140
158	Karnataka - Hebbal	Y A NARAYANASWAMY	Bharatiya Janata Party	53313	2	21140
158	Karnataka - Hebbal	HANUMANTHE GOWDA	Janata Dal (Secular)	14092	3	
158	Karnataka - Hebbal	None of the Above	None of the Above	1450	4	
158	Karnataka - Hebbal	ANJAN KUMAR GOWDA	Indian New Congress Party	702	5	
158	Karnataka - Hebbal	NAGARAJU	Independent	356	6	
158	Karnataka - Hebbal	RAGHAVENDRA K THANE	Aam Aadmi Party	328	7	
158	Karnataka - Hebbal	JAMEEL AHMED	Independent	294	8	
158	Karnataka - Hebbal	UMADEVI	Independent	281	9	
158	Karnataka - Hebbal	D NARAYANA SWAMY	Independent	178	10	
158	Karnataka - Hebbal	MANJUNATH M	Republican Party of India	135	11	
158	Karnataka - Hebbal	SYED KAWJA WALI HYDRI	Karnataka Pragnyavantha Janatha Party	129	12	
158	Karnataka - Hebbal	KUMARESH	Republican Sena	80	13	
158	Karnataka - Hebbal	SALEEM KHAN	Federal Congress of India	77	14	
158	Karnataka - Hebbal	NARAYANASWAMY M	Independent	76	15	
158	Karnataka - Hebbal	B S SURESH	Independent	74	16	
158	Karnataka - Hebbal	MOHAMMED AYUB	Independent	72	17	
158	Karnataka - Hebbal	B M SURESHA	Independent	67	18	
158	Karnataka - Hebbal	SYED ASIF BUKMARI	Independent	65	19	
158	Karnataka - Hebbal	DR P K VELLADURAI	Independent	63	20	
158	Karnataka - Hebbal	RAVI KUMAR A R	Jana Samanyara Party (Karnataka)	61	21	
158	Karnataka - Hebbal	ATIYA ASGAR	Janata Dal (United)	56	22	
158	Karnataka - Hebbal	T JAIKUMAR	Shivsena	52	23	
158	Karnataka - Hebbal	ISARATH JAHAN	Karnataka Jantha Paksha	48	24	
158	Karnataka - Hebbal	JAFFER SHARIEF	Dr. Ambedkar People's Party	44	25	
158	Karnataka - Hebbal	DR MANJUNATH NAYAK	Ambedkar National Congress	39	26	
158	Karnataka - Hebbal	N RAJANNA	Independent	39	27	
158	Karnataka - Hebbal	VINAY KUMAR V NAYAK	Independent	37	28	
158	Karnataka - Hebbal	S RAGHAVAN	Independent	29	29	
159	Karnataka - Pulakeshinagar	R. AKHANDA SRINIVASAMURTHY	Indian National Congress	97574	1	81626
159	Karnataka - Pulakeshinagar	B. PRASANNAKUMAR	Janata Dal (Secular)	15948	2	81626
159	Karnataka - Pulakeshinagar	SUSHEELA DEVARAJ	Bharatiya Janata Party	9479	3	
159	Karnataka - Pulakeshinagar	None of the Above	None of the Above	1402	4	
159	Karnataka - Pulakeshinagar	D.ANBARASAN	Independent	636	5	
159	Karnataka - Pulakeshinagar	PRIYA	Independent	324	6	
159	Karnataka - Pulakeshinagar	SIDDAGANGAIAH.R (SIDDU)	Aam Aadmi Party	301	7	
159	Karnataka - Pulakeshinagar	RAGHURAMAN.G	Republican Party of India (A)	160	8	
159	Karnataka - Pulakeshinagar	AYYAPPA .K	Independent	134	9	
159	Karnataka - Pulakeshinagar	SRIKANTH SEETHARAM	All India Mahila Empowerment Party	108	10	
159	Karnataka - Pulakeshinagar	SHIVAKUMAR	Federal Congress of India	103	11	
159	Karnataka - Pulakeshinagar	SUNSTAR D. JAYARAM	Gareeb Aadmi Party	102	12	
159	Karnataka - Pulakeshinagar	GUNALAN. M	Independent	92	13	
159	Karnataka - Pulakeshinagar	M. LOKESH	Rashtriya Manav Vikas Party	69	14	
160	Karnataka - Sarvagnanagar	K.J GEORGE	Indian National Congress	109955	1	53304
160	Karnataka - Sarvagnanagar	M.N.REDDY	Bharatiya Janata Party	56651	2	53304
160	Karnataka - Sarvagnanagar	ANWAR SHARIEFF	Janata Dal (Secular)	4926	3	
160	Karnataka - Sarvagnanagar	None of the Above	None of the Above	2405	4	
160	Karnataka - Sarvagnanagar	PRITHVI REDDY	Aam Aadmi Party	1861	5	
160	Karnataka - Sarvagnanagar	N.D.SOLOMON RAJU	Independent	578	6	
160	Karnataka - Sarvagnanagar	IRSHAD AHMED KHAN	Karnataka Pragnyavantha Janatha Party	323	7	
160	Karnataka - Sarvagnanagar	RADHA KRISHNA.T	Independent	279	8	
160	Karnataka - Sarvagnanagar	DAWN BEENA.S	Samanya Janatha Party (Loktantrik)	214	9	
160	Karnataka - Sarvagnanagar	KEMPURAJAN	Republican Sena	196	10	
160	Karnataka - Sarvagnanagar	MOHAN.H	Independent	179	11	
160	Karnataka - Sarvagnanagar	S.SYED HIDAYATHULLA	All India Mahila Empowerment Party	171	12	
160	Karnataka - Sarvagnanagar	MODI SAIFULLA	Independent	148	13	
160	Karnataka - Sarvagnanagar	SHABBIR SHARIFF	Dr. Ambedkar People's Party	106	14	
160	Karnataka - Sarvagnanagar	DR.MEER LAYAQ HUSSAIN	Independent	99	15	
161	Karnataka - C.V. Raman Nagar	S. RAGHU	Bharatiya Janata Party	58887	1	12227
161	Karnataka - C.V. Raman Nagar	R. SAMPATH RAJ	Indian National Congress	46660	2	12227
161	Karnataka - C.V. Raman Nagar	P. RAMESH	Janata Dal (Secular)	20478	3	
161	Karnataka - C.V. Raman Nagar	None of the Above	None of the Above	2259	4	
161	Karnataka - C.V. Raman Nagar	MOHANA DASARI	Aam Aadmi Party	1926	5	
161	Karnataka - C.V. Raman Nagar	S.R. JAYARAM	All India Mahila Empowerment Party	384	6	
161	Karnataka - C.V. Raman Nagar	I. VENKATESH	Independent	310	7	
161	Karnataka - C.V. Raman Nagar	S. RAGHU	Independent	240	8	
161	Karnataka - C.V. Raman Nagar	MUNIMARAPPA M.	Ambedkarite Party of India	228	9	
161	Karnataka - C.V. Raman Nagar	VENKATESH .N.	Independent	211	10	
161	Karnataka - C.V. Raman Nagar	P. SHANMUGA PRABHU	Republican Sena	124	11	
161	Karnataka - C.V. Raman Nagar	R MOHAN RAJU	Bharatiya Republican Paksha	117	12	
161	Karnataka - C.V. Raman Nagar	NANDA KUMAR	Bharatiya Prajagala Kalyana Paksha	114	13	
161	Karnataka - C.V. Raman Nagar	SRINIVASA M.	Republican Party of India (A)	71	14	
162	Karnataka - Shivajinagar	R ROSHAN BAIG	Indian National Congress	59742	1	15040
162	Karnataka - Shivajinagar	KATTA SUBRAMANYA NAIDU	Bharatiya Janata Party	44702	2	15040
162	Karnataka - Shivajinagar	None of the Above	None of the Above	1654	3	
162	Karnataka - Shivajinagar	SHAIK MASTHAN ALI	Janata Dal (Secular)	1313	4	
