Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
63	Tamil Nadu - Tiruvannamalai	JAMEEL BASHA J	Independent	507	8	
63	Tamil Nadu - Tiruvannamalai	RAJAN K	Independent	362	9	
63	Tamil Nadu - Tiruvannamalai	SUGUNA PANDIAN A.R.	Independent	303	10	
63	Tamil Nadu - Tiruvannamalai	SIVAPRAKASH K	Bahujan Samaj Party	268	11	
63	Tamil Nadu - Tiruvannamalai	LAKSHMANADOSS K	Independent	181	12	
63	Tamil Nadu - Tiruvannamalai	KOTHANDAPANI B	Independent	173	13	
63	Tamil Nadu - Tiruvannamalai	RAJARAM G	Gokula Makkal Katchi	155	14	
63	Tamil Nadu - Tiruvannamalai	SANTHI E	Independent	151	15	
63	Tamil Nadu - Tiruvannamalai	SELVAM K	Independent	127	16	
63	Tamil Nadu - Tiruvannamalai	JAYAKANTHAN K	Gandhiya Makkal Iyakkam	127	17	
63	Tamil Nadu - Tiruvannamalai	SINUVASAN R	Independent	94	18	
63	Tamil Nadu - Tiruvannamalai	SAKTHIVEL P	Independent	90	19	
63	Tamil Nadu - Tiruvannamalai	VENKATESAN A	Samajwadi Party	89	20	
63	Tamil Nadu - Tiruvannamalai	MUNIYAMMAL J	Independent	87	21	
63	Tamil Nadu - Tiruvannamalai	GANESHKUMAR M	Independent	76	22	
64	Tamil Nadu - Kilpennathur	PITCHANDI K	Dravida Munnetra Kazhagam	99070	1	34666
64	Tamil Nadu - Kilpennathur	SELVAMANI K	All India Anna Dravida Munnetra Kazhagam	64404	2	34666
64	Tamil Nadu - Kilpennathur	EDIROLIMANIAN G	Pattali Makkal Katchi	20737	3	
64	Tamil Nadu - Kilpennathur	JOTHI K	Communist Party of India	4613	4	
64	Tamil Nadu - Kilpennathur	DEVENDIRAN S	Bahujan Samaj Party	1273	5	
64	Tamil Nadu - Kilpennathur	SUBBARAYAN M	Bharatiya Janata Party	1209	6	
64	Tamil Nadu - Kilpennathur	None of the Above	None of the Above	1164	7	
64	Tamil Nadu - Kilpennathur	RAJANGAM M	Independent	798	8	
64	Tamil Nadu - Kilpennathur	RAMESHBABU R	Naam Tamilar Katchi	776	9	
64	Tamil Nadu - Kilpennathur	PADAVETTAN M	Independent	587	10	
64	Tamil Nadu - Kilpennathur	DURAIRAJ A	Independent	460	11	
64	Tamil Nadu - Kilpennathur	SAMIKKANNU P	Independent	424	12	
64	Tamil Nadu - Kilpennathur	MURUGAN M	Independent	410	13	
64	Tamil Nadu - Kilpennathur	SAMPATHRAJ M	Independent	298	14	
64	Tamil Nadu - Kilpennathur	ELUMALAI A R	Independent	286	15	
64	Tamil Nadu - Kilpennathur	SUGUNA PANDIAN A R	Independent	252	16	
64	Tamil Nadu - Kilpennathur	KANAGAVALLI A	Gokula Makkal Katchi	233	17	
64	Tamil Nadu - Kilpennathur	SASIKUMAR S	Independent	167	18	
64	Tamil Nadu - Kilpennathur	SAMPATH P	Samajwadi Party	126	19	
65	Tamil Nadu - Kalasapakkam	PANNEERSELVAM V	All India Anna Dravida Munnetra Kazhagam	84394	1	26414
65	Tamil Nadu - Kalasapakkam	KUMAR G	Indian National Congress	57980	2	26414
65	Tamil Nadu - Kalasapakkam	KALIDASS R	Pattali Makkal Katchi	23825	3	
65	Tamil Nadu - Kalasapakkam	NEHRU M	Desiya Murpokku Dravida Kazhagam	9932	4	
65	Tamil Nadu - Kalasapakkam	None of the Above	None of the Above	1510	5	
65	Tamil Nadu - Kalasapakkam	RAJAPRABU P	Independent	1387	6	
65	Tamil Nadu - Kalasapakkam	RAJKUMAR E	Independent	1047	7	
65	Tamil Nadu - Kalasapakkam	PANNEERSELVAM V	Independent	840	8	
65	Tamil Nadu - Kalasapakkam	BALAJI .E	Naam Tamilar Katchi	776	9	
65	Tamil Nadu - Kalasapakkam	MURUGAN M	Independent	730	10	
65	Tamil Nadu - Kalasapakkam	SAKTHIVEL S	Bahujan Samaj Party	723	11	
65	Tamil Nadu - Kalasapakkam	MURUGADASS K	Indiya Jananayaka Katchi	520	12	
65	Tamil Nadu - Kalasapakkam	PANNEERSELVAM V	Independent	487	13	
65	Tamil Nadu - Kalasapakkam	GUNASEKARAN M	Independent	345	14	
65	Tamil Nadu - Kalasapakkam	PANNEERSELVAM B	Independent	336	15	
65	Tamil Nadu - Kalasapakkam	KUMAR S	Independent	283	16	
65	Tamil Nadu - Kalasapakkam	PRADEESHKUMAR R	Samajwadi Party	271	17	
65	Tamil Nadu - Kalasapakkam	PALANI N	Independent	242	18	
65	Tamil Nadu - Kalasapakkam	LAKSHMANAN K	Independent	231	19	
66	Tamil Nadu - Polur	SEKARAN.K.V	Dravida Munnetra Kazhagam	66588	1	8273
66	Tamil Nadu - Polur	MURUGAN.M	All India Anna Dravida Munnetra Kazhagam	58315	2	8273
66	Tamil Nadu - Polur	ELUMALAI.C	Independent	38861	3	
66	Tamil Nadu - Polur	VELAYUTHAM.A	Pattali Makkal Katchi	17184	4	
66	Tamil Nadu - Polur	SELVAN.P	Communist Party of India (Marxist)	5000	5	
66	Tamil Nadu - Polur	DHASHANAMOORTHY.A	Independent	1858	6	
66	Tamil Nadu - Polur	TAMILARASI.D	Bharatiya Janata Party	1232	7	
66	Tamil Nadu - Polur	None of the Above	None of the Above	1230	8	
66	Tamil Nadu - Polur	VELAUTHAM.M	Independent	847	9	
66	Tamil Nadu - Polur	KANDAN.P	Naam Tamilar Katchi	624	10	
66	Tamil Nadu - Polur	DURAIRAJ.M	Independent	612	11	
66	Tamil Nadu - Polur	ELUMALAI.A	Independent	581	12	
66	Tamil Nadu - Polur	RAMACHANDIRAN.M	Gokula Makkal Katchi	573	13	
66	Tamil Nadu - Polur	DEVADASS.M	Bahujan Samaj Party	571	14	
66	Tamil Nadu - Polur	ELUMALAI.C	Independent	490	15	
66	Tamil Nadu - Polur	VIJAYAKUMAR.B	Republican Party of India	424	16	
66	Tamil Nadu - Polur	MURUGAN.M	Independent	289	17	
66	Tamil Nadu - Polur	VIJAYAN.D	Valimai Valartchi Indians Party	235	18	
66	Tamil Nadu - Polur	SUGUNA.A	Samajwadi Party	200	19	
67	Tamil Nadu - Arani	RAMACHANDRAN S	All India Anna Dravida Munnetra Kazhagam	94074	1	7327
67	Tamil Nadu - Arani	BABU S	Dravida Munnetra Kazhagam	86747	2	7327
67	Tamil Nadu - Arani	RAJASEKAR S	Pattali Makkal Katchi	12877	3	
67	Tamil Nadu - Arani	BABU MURUGAVEL R.M	Desiya Murpokku Dravida Kazhagam	7025	4	
67	Tamil Nadu - Arani	None of the Above	None of the Above	1749	5	
67	Tamil Nadu - Arani	GOPI P	Bharatiya Janata Party	1304	6	
67	Tamil Nadu - Arani	MOHANRAJ J	Naam Tamilar Katchi	872	7	
67	Tamil Nadu - Arani	RAMACHANDRAN S	Independent	704	8	
67	Tamil Nadu - Arani	SEKAR K	Gokula Makkal Katchi	607	9	
67	Tamil Nadu - Arani	VENKATESAN S	Independent	539	10	
67	Tamil Nadu - Arani	SUMATHI S	Independent	453	11	
67	Tamil Nadu - Arani	GANESAN A	Bahujan Samaj Party	413	12	
67	Tamil Nadu - Arani	PALANI P	Independent	373	13	
67	Tamil Nadu - Arani	SAKTHIVEL S	Independent	354	14	
67	Tamil Nadu - Arani	ASHOKKUMAR A	Independent	272	15	
67	Tamil Nadu - Arani	BABU S	Independent	180	16	
67	Tamil Nadu - Arani	RAMACHANDRAN V	Independent	163	17	
67	Tamil Nadu - Arani	SASI P	Independent	159	18	
67	Tamil Nadu - Arani	EKAMBARAM V	Independent	151	19	
67	Tamil Nadu - Arani	JANAKIRAMAN M	Samajwadi Party	147	20	
67	Tamil Nadu - Arani	JAYACHANDRAN S	Independent	145	21	
67	Tamil Nadu - Arani	MANI D	Sainik Samaj Party	127	22	
67	Tamil Nadu - Arani	VELU P	Valimai Valartchi Indians Party	110	23	
68	Tamil Nadu - Cheyyar	MOHAN K	All India Anna Dravida Munnetra Kazhagam	77766	1	8527
68	Tamil Nadu - Cheyyar	DR. VISHNUPRASAD M K	Indian National Congress	69239	2	8527
68	Tamil Nadu - Cheyyar	SRINIVASAN G	Pattali Makkal Katchi	37491	3	
68	Tamil Nadu - Cheyyar	SARVANAN P	Desiya Murpokku Dravida Kazhagam	10855	4	
68	Tamil Nadu - Cheyyar	BHASKARAN.B	Bharatiya Janata Party	2388	5	
68	Tamil Nadu - Cheyyar	None of the Above	None of the Above	2248	6	
68	Tamil Nadu - Cheyyar	MOHAN K	Independent	1300	7	
68	Tamil Nadu - Cheyyar	VELAYUTHAM T	Independent	1080	8	
68	Tamil Nadu - Cheyyar	RAJESH S	Naam Tamilar Katchi	974	9	
68	Tamil Nadu - Cheyyar	MOHAN A	Independent	532	10	
68	Tamil Nadu - Cheyyar	AMUTHA P	Independent	491	11	
68	Tamil Nadu - Cheyyar	SRIDHAR S	Independent	443	12	
68	Tamil Nadu - Cheyyar	SOUNDARAPANDIYAN S	Independent	295	13	
68	Tamil Nadu - Cheyyar	RAVI G	Samajwadi Party	287	14	
68	Tamil Nadu - Cheyyar	MATHI K	Independent	282	15	
68	Tamil Nadu - Cheyyar	PREMKUMAR P	Independent	142	16	
69	Tamil Nadu - Vandavasi	AMBETHKUMAR S	Dravida Munnetra Kazhagam	80206	1	18068
69	Tamil Nadu - Vandavasi	MEGANATHAN V	All India Anna Dravida Munnetra Kazhagam	62138	2	18068
69	Tamil Nadu - Vandavasi	VADIVELRAVANAN	Pattali Makkal Katchi	24277	3	
69	Tamil Nadu - Vandavasi	METHARAMESH M.K	Viduthalai Chiruthaigal Katchi	7745	4	
69	Tamil Nadu - Vandavasi	None of the Above	None of the Above	2421	5	
69	Tamil Nadu - Vandavasi	SUDHA J	Indiya Jananayaka Katchi	1079	6	
69	Tamil Nadu - Vandavasi	PONNAN T	Bahujan Samaj Party	862	7	
69	Tamil Nadu - Vandavasi	RAVI C	Independent	743	8	
69	Tamil Nadu - Vandavasi	NEELAKANDAN C	Naam Tamilar Katchi	685	9	
69	Tamil Nadu - Vandavasi	MEGANATHAN M	Independent	607	10	
69	Tamil Nadu - Vandavasi	JAGAN S	Independent	319	11	
69	Tamil Nadu - Vandavasi	PARTHASARATHI J	Independent	214	12	
69	Tamil Nadu - Vandavasi	RAMAMOORTHI M	Samajwadi Party	180	13	
70	Tamil Nadu - Gingee	MASTHAN K S	Dravida Munnetra Kazhagam	88440	1	22057
70	Tamil Nadu - Gingee	GOVINDASAMY A	All India Anna Dravida Munnetra Kazhagam	66383	2	22057
70	Tamil Nadu - Gingee	GANESH KUMAR A	Pattali Makkal Katchi	28515	3	
70	Tamil Nadu - Gingee	MANI A K	Marumalarchi Dravida Munnetra Kazhagam	10672	4	
70	Tamil Nadu - Gingee	None of the Above	None of the Above	2326	5	
70	Tamil Nadu - Gingee	RAJENDIRAN M S	Bharatiya Janata Party	1443	6	
70	Tamil Nadu - Gingee	LOGANATHAN K	Independent	1151	7	
70	Tamil Nadu - Gingee	DHANASEKAR R	Naam Tamilar Katchi	581	8	
70	Tamil Nadu - Gingee	MASTHAN B	Independent	567	9	
70	Tamil Nadu - Gingee	GANESAN P	Independent	291	10	
70	Tamil Nadu - Gingee	POYYATHAPPAN K	Independent	198	11	
70	Tamil Nadu - Gingee	SENJE RAJA KNK	Independent	126	12	
70	Tamil Nadu - Gingee	GOPI S	Independent	124	13	
70	Tamil Nadu - Gingee	DEVANATHAN R	Valimai Valartchi Indians Party	117	14	
70	Tamil Nadu - Gingee	GOVINDAN A	Independent	90	15	
71	Tamil Nadu - Mailam	MASILAMANI R	Dravida Munnetra Kazhagam	70880	1	12306
71	Tamil Nadu - Mailam	ANNADURAI K	All India Anna Dravida Munnetra Kazhagam	58574	2	12306
71	Tamil Nadu - Mailam	RAJASHEKARAN VR	Pattali Makkal Katchi	25711	3	
71	Tamil Nadu - Mailam	BALAJI SS	Viduthalai Chiruthaigal Katchi	10866	4	
71	Tamil Nadu - Mailam	None of the Above	None of the Above	1722	5	
71	Tamil Nadu - Mailam	RAJASEKAR J	Independent	753	6	
71	Tamil Nadu - Mailam	VIDJEALATCHOUMY S	Naam Tamilar Katchi	672	7	
71	Tamil Nadu - Mailam	STEPHANRAJ S	Bahujan Samaj Party	583	8	
71	Tamil Nadu - Mailam	GNANASEKAR E	Independent	445	9	
71	Tamil Nadu - Mailam	SUNDARAMURTHY C	Independent	385	10	
71	Tamil Nadu - Mailam	RAMADEVI R	Indiya Jananayaka Katchi	315	11	
71	Tamil Nadu - Mailam	ARUL N	Independent	210	12	
71	Tamil Nadu - Mailam	ELAIYARAJA P	Independent	95	13	
72	Tamil Nadu - Tindivanam	SEETHAPATHY P	Dravida Munnetra Kazhagam	61879	1	101
72	Tamil Nadu - Tindivanam	RAJENDRAN S P	All India Anna Dravida Munnetra Kazhagam	61778	2	101
72	Tamil Nadu - Tindivanam	KALIDOSS A	Pattali Makkal Katchi	29848	3	
72	Tamil Nadu - Tindivanam	UDHAYAKUMAR M	Desiya Murpokku Dravida Kazhagam	14928	4	
72	Tamil Nadu - Tindivanam	None of the Above	None of the Above	2112	5	
72	Tamil Nadu - Tindivanam	POOVAZHAGI B	Bharatiya Janata Party	1509	6	
72	Tamil Nadu - Tindivanam	BHUVANESHWARI G	Naam Tamilar Katchi	908	7	
72	Tamil Nadu - Tindivanam	VISWANATHAN S A	All India Pattali Munnetra Katchi	716	8	
72	Tamil Nadu - Tindivanam	KARTHICK R	Independent	489	9	
72	Tamil Nadu - Tindivanam	GOVINDASAMY A	Bahujan Samaj Party	396	10	
72	Tamil Nadu - Tindivanam	MEERA K	Independent	392	11	
72	Tamil Nadu - Tindivanam	CHANDRASEKARAN M	Independent	195	12	
73	Tamil Nadu - Vanur	CHAKRAPANI M	All India Anna Dravida Munnetra Kazhagam	64167	1	10223
73	Tamil Nadu - Vanur	MYDILI R	Dravida Munnetra Kazhagam	53944	2	10223
73	Tamil Nadu - Vanur	SANKAR P	Pattali Makkal Katchi	27240	3	
73	Tamil Nadu - Vanur	RAVIKUMAR D	Viduthalai Chiruthaigal Katchi	23873	4	
73	Tamil Nadu - Vanur	THIRUSELVAKUMAR D	Bharatiya Janata Party	1716	5	
73	Tamil Nadu - Vanur	None of the Above	None of the Above	1430	6	
73	Tamil Nadu - Vanur	LATCHOUMY M	Naam Tamilar Katchi	797	7	
73	Tamil Nadu - Vanur	KANNABIRAN V	Bahujan Samaj Party	595	8	
73	Tamil Nadu - Vanur	SELVAKUMARI E	Independent	451	9	
73	Tamil Nadu - Vanur	ELAMURUGAN V	Independent	215	10	
74	Tamil Nadu - Villupuram	SHANMUGAM C VE	All India Anna Dravida Munnetra Kazhagam	69421	1	22291
74	Tamil Nadu - Villupuram	AMEER ABBAS S M	Indian Union Muslim League	47130	2	22291
74	Tamil Nadu - Villupuram	PALANIVEL P	Pattali Makkal Katchi	36456	3	
74	Tamil Nadu - Villupuram	VENGATESAN L	Desiya Murpokku Dravida Kazhagam	24907	4	
74	Tamil Nadu - Villupuram	JAYAKUMAR RAMA	Bharatiya Janata Party	2188	5	
74	Tamil Nadu - Villupuram	None of the Above	None of the Above	1701	6	
74	Tamil Nadu - Villupuram	SUBRAMANI K	Naam Tamilar Katchi	1231	7	
74	Tamil Nadu - Villupuram	MUGAMADHU ALI JINNA M	Independent	841	8	
74	Tamil Nadu - Villupuram	VENKATESAN A	Independent	801	9	
74	Tamil Nadu - Villupuram	PALANIVEL P	Independent	578	10	
74	Tamil Nadu - Villupuram	DINESH G	Independent	461	11	
74	Tamil Nadu - Villupuram	KALIAMOORTHY G KARUNCHIRUTHAI	Bahujan Samaj Party	456	12	
74	Tamil Nadu - Villupuram	SHANMUGAM V C	Independent	370	13	
74	Tamil Nadu - Villupuram	SHANMUGAM P	Independent	357	14	
74	Tamil Nadu - Villupuram	SULTHAN MOIDEEN D	Independent	294	15	
74	Tamil Nadu - Villupuram	JEYACHANDRAN J	Gandhiya Makkal Iyakkam	265	16	
74	Tamil Nadu - Villupuram	MURUGAN K	Independent	230	17	
74	Tamil Nadu - Villupuram	ANANDHBABU A	Independent	215	18	
74	Tamil Nadu - Villupuram	MEENAKSHI V	Independent	182	19	
74	Tamil Nadu - Villupuram	RAMAKRISHNAN R	Samajwadi Party	180	20	
74	Tamil Nadu - Villupuram	VENKATESH KUMAR K	Independent	165	21	
74	Tamil Nadu - Villupuram	VICTOR A S	Independent	161	22	
74	Tamil Nadu - Villupuram	SHANMUGAM K	Independent	140	23	
74	Tamil Nadu - Villupuram	INIYADHAYALAN G	Independent	122	24	
74	Tamil Nadu - Villupuram	SHANMUGAM A	Independent	112	25	
75	Tamil Nadu - Vikravandi	RATHAMANI.K	Dravida Munnetra Kazhagam	63757	1	6912
75	Tamil Nadu - Vikravandi	VELU R	All India Anna Dravida Munnetra Kazhagam	56845	2	6912
75	Tamil Nadu - Vikravandi	ANBUMANI. C	Pattali Makkal Katchi	41428	3	
75	Tamil Nadu - Vikravandi	RAMAMURTHY R	Communist Party of India (Marxist)	9981	4	
75	Tamil Nadu - Vikravandi	None of the Above	None of the Above	1385	5	
75	Tamil Nadu - Vikravandi	AADHAVAN. S	Bharatiya Janata Party	1291	6	
75	Tamil Nadu - Vikravandi	MUTHUKUMARASAMY. S	Independent	699	7	
75	Tamil Nadu - Vikravandi	SARAVANAKUMAR. S	Naam Tamilar Katchi	594	8	
75	Tamil Nadu - Vikravandi	VELU. K	Independent	522	9	
75	Tamil Nadu - Vikravandi	MURUGADOSS A	Bahujan Samaj Party	467	10	
75	Tamil Nadu - Vikravandi	NAVANEETHAM. R	Independent	396	11	
75	Tamil Nadu - Vikravandi	THANGARASU. K	Independent	394	12	
75	Tamil Nadu - Vikravandi	VELU. K	Independent	215	13	
75	Tamil Nadu - Vikravandi	MANIVANNAN. T	Independent	192	14	
75	Tamil Nadu - Vikravandi	RAVICHANDRAN. A	Samajwadi Party	157	15	
75	Tamil Nadu - Vikravandi	PERUMAL. B	Independent	125	16	
75	Tamil Nadu - Vikravandi	KALIYAPERUMAL. G	Independent	119	17	
75	Tamil Nadu - Vikravandi	ATCHUTHAN S	Independent	70	18	
76	Tamil Nadu - Tirukkoyilur	PONMUDY K	Dravida Munnetra Kazhagam	93837	1	41057
76	Tamil Nadu - Tirukkoyilur	GOTHANDARAMAN G	All India Anna Dravida Munnetra Kazhagam	52780	2	41057
76	Tamil Nadu - Tirukkoyilur	BALASAKTHI	Pattali Makkal Katchi	18822	3	
76	Tamil Nadu - Tirukkoyilur	GANESH G	Tamil Maanila Congress (Moopanar)	15045	4	
76	Tamil Nadu - Tirukkoyilur	None of the Above	None of the Above	2110	5	
76	Tamil Nadu - Tirukkoyilur	RAJESH	Independent	1473	6	
76	Tamil Nadu - Tirukkoyilur	DHANDAPANI S	Bharatiya Janata Party	1178	7	
76	Tamil Nadu - Tirukkoyilur	RAJASEKAR D	Naam Tamilar Katchi	732	8	
76	Tamil Nadu - Tirukkoyilur	VINOTH S	Independent	504	9	
76	Tamil Nadu - Tirukkoyilur	PALANIVEL S	Independent	461	10	
76	Tamil Nadu - Tirukkoyilur	GANESH S	Independent	375	11	
76	Tamil Nadu - Tirukkoyilur	THAMILSELVI D	Independent	347	12	
76	Tamil Nadu - Tirukkoyilur	SAPTHAGIRI T	Independent	306	13	
76	Tamil Nadu - Tirukkoyilur	SURESH	Independent	246	14	
76	Tamil Nadu - Tirukkoyilur	ARULNEHRU V	Independent	222	15	
77	Tamil Nadu - Ulundurpettai	KUMARAGURU R.	All India Anna Dravida Munnetra Kazhagam	81973	1	4164
77	Tamil Nadu - Ulundurpettai	VASANTHAVEL G.R.	Dravida Munnetra Kazhagam	77809	2	4164
77	Tamil Nadu - Ulundurpettai	VIJAYKANT	Desiya Murpokku Dravida Kazhagam	34447	3	
77	Tamil Nadu - Ulundurpettai	BALU K.	Pattali Makkal Katchi	20233	4	
77	Tamil Nadu - Ulundurpettai	SARAVANAN G.V.	Independent	2657	5	
77	Tamil Nadu - Ulundurpettai	SHANMUGAM P.	Independent	1791	6	
77	Tamil Nadu - Ulundurpettai	ARUMUGAM E	Independent	931	7	
77	Tamil Nadu - Ulundurpettai	VIJAYAKANTH A.	Independent	872	8	
77	Tamil Nadu - Ulundurpettai	CHANDRASEKARAN N.	Bahujan Samaj Party	856	9	
77	Tamil Nadu - Ulundurpettai	None of the Above	None of the Above	829	10	
77	Tamil Nadu - Ulundurpettai	AGNI SRIRAMACHANDRAN	Independent	538	11	
77	Tamil Nadu - Ulundurpettai	DESINGH S.	Naam Tamilar Katchi	524	12	
77	Tamil Nadu - Ulundurpettai	BAKKIIYALAKSHMI K.	Independent	516	13	
77	Tamil Nadu - Ulundurpettai	RAJASEKARAN K.	Independent	505	14	
77	Tamil Nadu - Ulundurpettai	ARIGOVINDHAN T.	Independent	458	15	
77	Tamil Nadu - Ulundurpettai	BALU P.	Independent	363	16	
77	Tamil Nadu - Ulundurpettai	KUMARAGURU D.	Independent	343	17	
77	Tamil Nadu - Ulundurpettai	RAMALINGAM G.	Kongunadu Makkal Desia Katchi	310	18	
77	Tamil Nadu - Ulundurpettai	RAJENDRAN S.	Indiya Jananayaka Katchi	293	19	
77	Tamil Nadu - Ulundurpettai	ARASAN K.	Independent	280	20	
77	Tamil Nadu - Ulundurpettai	VENKATESAN M.	Communist Party of India (Marxist-Leninist) (Liberation)	274	21	
77	Tamil Nadu - Ulundurpettai	VIJAYAKANTH S.	Independent	181	22	
77	Tamil Nadu - Ulundurpettai	PADMARAJAN DR.K.	Independent	166	23	
77	Tamil Nadu - Ulundurpettai	SURIYA PRAKASH M.	Vidiyalai Thedum Indhiyargal Party	126	24	
77	Tamil Nadu - Ulundurpettai	RAHAMATHULLAH SHARIFF	Independent	107	25	
77	Tamil Nadu - Ulundurpettai	MANOKARAN D.	Independent	94	26	
78	Tamil Nadu - Rishivandiyam	KARTHIKEYAN.K	Dravida Munnetra Kazhagam	92607	1	20503
78	Tamil Nadu - Rishivandiyam	DHANDAPANI.K	All India Anna Dravida Munnetra Kazhagam	72104	2	20503
78	Tamil Nadu - Rishivandiyam	VINCENT JAYARAJ.VJP	Desiya Murpokku Dravida Kazhagam	14239	3	
78	Tamil Nadu - Rishivandiyam	PANDIYAN.KP	Pattali Makkal Katchi	8148	4	
78	Tamil Nadu - Rishivandiyam	BARATH.S	Independent	1710	5	
78	Tamil Nadu - Rishivandiyam	RAPHAEL RAJ.C	Independent	1090	6	
78	Tamil Nadu - Rishivandiyam	CHANDRASEKARAN.V	Independent	1022	7	
78	Tamil Nadu - Rishivandiyam	SAKTHIVEL.S	Bahujan Samaj Party	918	8	
78	Tamil Nadu - Rishivandiyam	None of the Above	None of the Above	867	9	
78	Tamil Nadu - Rishivandiyam	MUNIYAN.K	Naam Tamilar Katchi	782	10	
78	Tamil Nadu - Rishivandiyam	JAYARAMAN.S	Independent	630	11	
78	Tamil Nadu - Rishivandiyam	SANDHANAM.M	Independent	513	12	
78	Tamil Nadu - Rishivandiyam	KARTHIK.R	Independent	494	13	
78	Tamil Nadu - Rishivandiyam	SENTHILKUMAR.M	Indiya Jananayaka Katchi	406	14	
78	Tamil Nadu - Rishivandiyam	DHANDAPANI.D	Independent	322	15	
78	Tamil Nadu - Rishivandiyam	ELUMALAI.N	Valimai Valartchi Indians Party	239	16	
78	Tamil Nadu - Rishivandiyam	KAMALAKANNAN.M	Independent	212	17	
78	Tamil Nadu - Rishivandiyam	RADHAKRISHNAN.C	Independent	186	18	
78	Tamil Nadu - Rishivandiyam	SHANKAR.S	Youth And Students Party	119	19	
78	Tamil Nadu - Rishivandiyam	ANBAZHAGAN.M	Independent	89	20	
79	Tamil Nadu - Sankarapuram	UDHAYASURIYAN.T	Dravida Munnetra Kazhagam	90920	1	14528
79	Tamil Nadu - Sankarapuram	MOHAN P	All India Anna Dravida Munnetra Kazhagam	76392	2	14528
79	Tamil Nadu - Sankarapuram	SIVARAMAN S	Pattali Makkal Katchi	13612	3	
79	Tamil Nadu - Sankarapuram	GOVINTHAN.R	Desiya Murpokku Dravida Kazhagam	13343	4	
79	Tamil Nadu - Sankarapuram	RAJENDRAN S	Kongunadu Makkal Desia Katchi	1189	5	
79	Tamil Nadu - Sankarapuram	MOORTHY M K	Independent	1181	6	
79	Tamil Nadu - Sankarapuram	ABDUL GAFOOR.G	SOCIAL DEMOCRATIC PARTY OF INDIA	1141	7	
79	Tamil Nadu - Sankarapuram	None of the Above	None of the Above	1032	8	
79	Tamil Nadu - Sankarapuram	RAJAMANI V	Independent	955	9	
79	Tamil Nadu - Sankarapuram	SANKAR S	Naam Tamilar Katchi	663	10	
79	Tamil Nadu - Sankarapuram	MANNAN M P	Bahujan Samaj Party	572	11	
79	Tamil Nadu - Sankarapuram	ARUMUGAM P	Independent	541	12	
79	Tamil Nadu - Sankarapuram	SARATHI K	Indiya Jananayaka Katchi	315	13	
79	Tamil Nadu - Sankarapuram	MARIKANNU A	Independent	314	14	
79	Tamil Nadu - Sankarapuram	DHANAM K	Republican Party of India	275	15	
79	Tamil Nadu - Sankarapuram	SENTHIL MURUGAN P	Independent	228	16	
79	Tamil Nadu - Sankarapuram	JAYAPRAKASH K	Independent	223	17	
79	Tamil Nadu - Sankarapuram	ARASU A	Independent	221	18	
79	Tamil Nadu - Sankarapuram	OVIYAR ANANDH C	Lok Jan Shakti Party	178	19	
80	Tamil Nadu - Kallakurichi	PRABHU A	All India Anna Dravida Munnetra Kazhagam	90108	1	4104
80	Tamil Nadu - Kallakurichi	KAMARAJ P	Dravida Munnetra Kazhagam	86004	2	4104
80	Tamil Nadu - Kallakurichi	RAMAMOORTHTHY S	Viduthalai Chiruthaigal Katchi	17492	3	
80	Tamil Nadu - Kallakurichi	SENTHAMILSELVI R	Pattali Makkal Katchi	9736	4	
80	Tamil Nadu - Kallakurichi	None of the Above	None of the Above	3008	5	
80	Tamil Nadu - Kallakurichi	RANGANATHAN A	Independent	2085	6	
80	Tamil Nadu - Kallakurichi	CHANDIRAN R	Kongunadu Makkal Desia Katchi	1892	7	
80	Tamil Nadu - Kallakurichi	ELAYAPERUMAL K	Indiya Jananayaka Katchi	1309	8	
80	Tamil Nadu - Kallakurichi	MARIYAPPAN C	Naam Tamilar Katchi	1181	9	
80	Tamil Nadu - Kallakurichi	MUTHUKRISHNAN M	Independent	305	10	
80	Tamil Nadu - Kallakurichi	KAMARAJ M	Independent	291	11	
80	Tamil Nadu - Kallakurichi	MANNAN M P	Independent	154	12	
80	Tamil Nadu - Kallakurichi	RAMAR S	Lok Jan Shakti Party	154	13	
81	Tamil Nadu - Gangavalli	MARUTHAMUTHU.A	All India Anna Dravida Munnetra Kazhagam	74301	1	2262
81	Tamil Nadu - Gangavalli	REKHA PRIYADHARSHINI.J	Dravida Munnetra Kazhagam	72039	2	2262
81	Tamil Nadu - Gangavalli	SHANMUGAVEL MURTY.A	Pattali Makkal Katchi	10715	3	
81	Tamil Nadu - Gangavalli	SUBA.R	Desiya Murpokku Dravida Kazhagam	7114	4	
81	Tamil Nadu - Gangavalli	GANESAN.A	Kongunadu Makkal Desia Katchi	3786	5	
81	Tamil Nadu - Gangavalli	SIVAGAMI PARAMASIVAM. DR	Bharatiya Janata Party	2023	6	
81	Tamil Nadu - Gangavalli	None of the Above	None of the Above	1766	7	
81	Tamil Nadu - Gangavalli	SENTHILKUMAR.P	Naam Tamilar Katchi	921	8	
81	Tamil Nadu - Gangavalli	MARUTHAMUTHU.M	Independent	856	9	
81	Tamil Nadu - Gangavalli	MAYAKANNAN.S	Independent	846	10	
81	Tamil Nadu - Gangavalli	SANTHIYA.J	Independent	529	11	
81	Tamil Nadu - Gangavalli	MOORTHY.R	Independent	313	12	
81	Tamil Nadu - Gangavalli	GANAPATHI.T	Independent	215	13	
